ID,Name,Organizational Group,XWP Code,Initiator,Work Plan,Related to,Sequence,ECC / RC,Destructive,Phase,Gate,Remark,Duration,Duration factor,Duration calculated,Duration Total,Costs,Total Costs,Validity Status,Manager,Performed by,Note,App. No.
[GRI_L_b],Grind noise rig measurement (laboratory),TR-020-Testrigs,M0159,,,,,,,,,,,,,,,,,,MAGNA,,
[GRI_L_b],Grind noise rig measurement (laboratory),TR-020-Testrigs,S015950110032704,BB-030_Shifting System Verification,BB-010_New gear set (gears/FD/ratio),,,FCT-EOL-48V,,SD3,G3,"test procedure:
before and after 1st DP4",3,1.5,4.5,9,,,,,MAGNA,,1
[GRI_L_b],Grind noise rig measurement (laboratory),TR-020-Testrigs,S015960110032704,BB-030_Shifting System Verification,BB-010_New gear set (gears/FD/ratio),,,FCT-EOL-48V,,SD4,G4,,3,1.5,4.5,9,,,,,MAGNA,,1
[LSD1],LSD Testpattern 1 - ë high & ë low,TR-020-Testrigs,M0152,,,,,,,,,,,,,,,,,,MAGNA,,
[LSD1],LSD Testpattern 1 - ë high & ë low,TR-020-Testrigs,S015250103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD3,G3,,48,1.5,72,72,,,,,MAGNA,,1
[LSD1],LSD Testpattern 1 - ë high & ë low,TR-020-Testrigs,S015260103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD4,G4,,48,1.5,72,72,,,,,MAGNA,,1
[LSD2],LSD Testpattern 2 - race track,TR-020-Testrigs,M0153,,,,,,,,,,,,,,,,,,MAGNA,,
[LSD2],LSD Testpattern 2 - race track,TR-020-Testrigs,S015350103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD3,G3,,24,1.5,36,36,,,,,MAGNA,,1
[LSD2],LSD Testpattern 2 - race track,TR-020-Testrigs,S015360103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD4,G4,,24,1.5,36,36,,,,,MAGNA,,1
[LSD3],LSD Testpattern 3 - ë split / jump / changing,TR-020-Testrigs,M0154,,,,,,,,,,,,,,,,,,MAGNA,,
[LSD3],LSD Testpattern 3 - ë split / jump / changing,TR-020-Testrigs,S015450103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD3,G3,,24,1.5,36,36,,,,,MAGNA,,1
[LSD3],LSD Testpattern 3 - ë split / jump / changing,TR-020-Testrigs,S015460103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD4,G4,,24,1.5,36,36,,,,,MAGNA,,1
[LSD4],LSD Testpattern 4 - emergency wheel & race start,TR-020-Testrigs,M0155,,,,,,,,,,,,,,,,,,MAGNA,,
[LSD4],LSD Testpattern 4 - emergency wheel & race start,TR-020-Testrigs,S015550103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD3,G3,,24,1.5,36,36,,,,,MAGNA,,1
[LSD4],LSD Testpattern 4 - emergency wheel & race start,TR-020-Testrigs,S015560103032704,BB-000_Product Line Verification,BB-010_New gear set (gears/FD/ratio),,,4M-48V,,SD4,G4,,24,1.5,36,36,,,,,MAGNA,,1
[RiV_DCT_HDT],NVH Gear Rattle evaluation and measurement in vehicle (DCT/HDT),TR-020-Testrigs,M0170,,,,,,,,,,,,,,,,,,MAGNA,,
[RiV_DCT_HDT],NVH Gear Rattle evaluation and measurement in vehicle (DCT/HDT),TR-020-Testrigs,S017060135032704,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD4,G4,,35,1.5,52.5,52.5,,,,,MAGNA,,1
[SC_r],Special Cases on roller dyno,TR-020-Testrigs,M0198,,,,,,,,,,,,,,,,,,MAGNA,,
[SC_r],Special Cases on roller dyno,TR-020-Testrigs,S019850128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD3,G3,,12,1.5,18,18,,,,,MAGNA,,1
[SC_r],Special Cases on roller dyno,TR-020-Testrigs,S019850134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD3,G3,,12,1.5,18,18,,,,,MAGNA,,1
[SC_r],Special Cases on roller dyno,TR-020-Testrigs,S019860128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD4,G4,,12,1.5,18,18,,,,,MAGNA,,1
[SC_r],Special Cases on roller dyno,TR-020-Testrigs,S019860134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD4,G4,,12,1.5,18,18,,,,,MAGNA,,1
[SC_v],Special Cases,TR-020-Testrigs,M0197,,,,,,,,,,,,,,,,,,MAGNA,,
[SC_v],Special Cases,TR-020-Testrigs,S019750128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD3,G3,"reason of test:
change in calibration",72,1.5,108,108,,,,,MAGNA,,1
[SC_v],Special Cases,TR-020-Testrigs,S019750134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD3,G3,,72,1.5,108,108,,,,,MAGNA,,1
[SC_v],Special Cases,TR-020-Testrigs,S019760128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD4,G4,,72,1.5,108,108,,,,,MAGNA,,1
[SC_v],Special Cases,TR-020-Testrigs,S019760134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD4,G4,,72,1.5,108,108,,,,,MAGNA,,1
[SC_v_Track],Testtrack for - Special Cases,TR-020-Testrigs,M1963,,,,,,,,,,,,,,,,,,MAGNA,,
[SC_v_Track],Testtrack for - Special Cases,TR-020-Testrigs,R1963501xxxxx708,,,[SC_v],,BOX,,SD3,G3,,8,1,8,8,,,,,MAGNA,,1
[SC_v_Track],Testtrack for - Special Cases,TR-020-Testrigs,R1963601xxxxx708,,,[SC_v],,BOX,,SD4,G4,,8,1,8,8,,,,,MAGNA,,1
[SF1],Transmission cooling on roller dyno,TR-020-Testrigs,M0199,,,,,,,,,,,,,,,,,,MAGNA,,
[SF1],Transmission cooling on roller dyno,TR-020-Testrigs,S019950128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD3,G3,,12,1.5,18,18,,,,,MAGNA,,1
[SF1],Transmission cooling on roller dyno,TR-020-Testrigs,S019950134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD3,G3,,12,1.5,18,18,,,,,MAGNA,,1
[SF1],Transmission cooling on roller dyno,TR-020-Testrigs,S019960128032704,PFG-010_Vehicle Testing,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD4,G4,,12,1.5,18,18,,,,,MAGNA,,1
[SF1],Transmission cooling on roller dyno,TR-020-Testrigs,S019960134032704,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,VEH,,SD4,G4,,12,1.5,18,18,,,,,MAGNA,,1
[Taguchi],NVH toothing DOE,TR-020-Testrigs,M0162,,,,,,,,,,,,,,,,,,MAGNA,,
[Taguchi],NVH toothing DOE,TR-020-Testrigs,S016250135032704,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,3M-NVH-48V,,SD3,G3,"test procedure:
L9 DOE (Taguchi)
in Summe 27 NVH Parameter zu untersuchen mit 3 TMs",320,1.5,480,480,,,,,MAGNA,,1
[Taguchi],NVH toothing DOE,TR-020-Testrigs,S016260135032704,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,3M-NVH-48V,,SD4,G4,"test procedure:
Kritische Parameter
",320,1.5,480,144,,,,,MAGNA,,1
[TEV],Torsional eigenfrequency in vehicle,TR-020-Testrigs,M0031,,,,,,,,,,,,,,,,,,MAGNA,,
[TEV],Torsional eigenfrequency in vehicle,TR-020-Testrigs,S003160127032704,PFG-010_Driving,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD4,G4,"sample size:
0x if test is performed during SW validation",10,1.5,15,err,,,,,MAGNA,,1
[TSV],Tribo screening vehicle,TR-020-Testrigs,M0029,,,,,,,,,,,,,,,,,,MAGNA,,
[TSV],Tribo screening vehicle,TR-020-Testrigs,S002960127032704,PFG-010_Driving,BB-010_New gear set (gears/FD/ratio),,,AUTO,,SD4,G4,"reason of test:
potential interaction w / DUR & EFF",10,1.5,15,15,,,,,MAGNA,,1
APD-001,Participation internal and external meetings,SYS-000-System Engineering,M1561,,,,,,,,,,,,,,,,,,MAGNA,,
APD-001,Participation internal and external meetings,SYS-000-System Engineering,S156150124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,,6,1,121.7142857,121.7142857,,,,J. Bausch_100,MAGNA,,1
APD-001,Participation internal and external meetings,SYS-000-System Engineering,S156160124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,,6,1,85.71428571,85.71428571,,,,J. Bausch_100,MAGNA,,1
APD-003,support to setup DVP,SYS-000-System Engineering,M1562,,,,,,,,,,,,,,,,,,MAGNA,,
APD-003,support to setup DVP,SYS-000-System Engineering,S156250124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,,6,1,6,3,,,,J. Bausch_100,MAGNA,,1
APD-003,support to setup DVP,SYS-000-System Engineering,S156260124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,6,1,6,3,,,,J. Bausch_100,MAGNA,,1
APD-006,problem solving,SYS-000-System Engineering,M1563,,,,,,,,,,,,,,,,,,MAGNA,,
APD-006,problem solving,SYS-000-System Engineering,S156350124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,,80,1,80,40,,,,J. Bausch_100,MAGNA,,1
APD-006,problem solving,SYS-000-System Engineering,S156360124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,80,1,80,40,,,,J. Bausch_100,MAGNA,,1
APD-007,SDS creation / alignment,SYS-000-System Engineering,M1564,,,,,,,,,,,,,,,,,,MAGNA,,
APD-007,SDS creation / alignment,SYS-000-System Engineering,S156450124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",25,1,25,err,,,,J. Bausch_100,MAGNA,,1
APD-007,SDS creation / alignment,SYS-000-System Engineering,S156460124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",25,1,25,err,,,,J. Bausch_100,MAGNA,,1
APD-009,Building up hardware development timing plan,SYS-000-System Engineering,M1566,,,,,,,,,,,,,,,,,,MAGNA,,
APD-009,Building up hardware development timing plan,SYS-000-System Engineering,S156650124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",20,1,20,err,,,,J. Bausch_100,MAGNA,,1
APD-009,Building up hardware development timing plan,SYS-000-System Engineering,S156660124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",20,1,20,err,,,,J. Bausch_100,MAGNA,,1
APD-010,Adjustment of hardware development timing plan,SYS-000-System Engineering,M1567,,,,,,,,,,,,,,,,,,MAGNA,,
APD-010,Adjustment of hardware development timing plan,SYS-000-System Engineering,S156750124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,40.57142857,10.14285714,,,,J. Bausch_100,MAGNA,,1
APD-010,Adjustment of hardware development timing plan,SYS-000-System Engineering,S156760124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,28.57142857,7.142857143,,,,J. Bausch_100,MAGNA,,1
APD-011,Coordination of building blocks,SYS-000-System Engineering,M1568,,,,,,,,,,,,,,,,,,MAGNA,,
APD-011,Coordination of building blocks,SYS-000-System Engineering,S156850124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,81.14285714,40.57142857,,,,J. Bausch_100,MAGNA,,1
APD-011,Coordination of building blocks,SYS-000-System Engineering,S156860124032104,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,57.14285714,28.57142857,,,,J. Bausch_100,MAGNA,,1
APD-201,Create and maintain customer specific BOM,SYS-000-System Engineering,M1574,,,,,,,,,,,,,,,,,,MAGNA,,
APD-201,Create and maintain customer specific BOM,SYS-000-System Engineering,S157450124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",15,1,15,err,,,,J. Bausch_100,MAGNA,,1
APD-201,Create and maintain customer specific BOM,SYS-000-System Engineering,S157460124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",15,1,15,err,,,,J. Bausch_100,MAGNA,,1
APD-202,BOM Review meetings and alignemnt of Add&Delete Lists,SYS-000-System Engineering,M1575,,,,,,,,,,,,,,,,,,MAGNA,,
APD-202,BOM Review meetings and alignemnt of Add&Delete Lists,SYS-000-System Engineering,S157550124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",15,1,15,err,,,,J. Bausch_100,MAGNA,,1
APD-202,BOM Review meetings and alignemnt of Add&Delete Lists,SYS-000-System Engineering,S157560124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",15,1,15,err,,,,J. Bausch_100,MAGNA,,1
APD-301,Combine customer package and create main assembly,SYS-000-System Engineering,M1578,,,,,,,,,,,,,,,,,,MAGNA,,
APD-301,Combine customer package and create main assembly,SYS-000-System Engineering,S157850124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,,100,1,100,20,,,,J. Bausch_100,MAGNA,,1
APD-301,Combine customer package and create main assembly,SYS-000-System Engineering,S157860124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,100,1,100,100,,,,J. Bausch_100,MAGNA,,1
APD-302,Create and update assembly drawing,SYS-000-System Engineering,M1579,,,,,,,,,,,,,,,,,,MAGNA,,
APD-302,Create and update assembly drawing,SYS-000-System Engineering,S157960124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,80,1,80,20,,,,J. Bausch_100,MAGNA,,1
APD-303,Create and update installation drawing,SYS-000-System Engineering,M1580,,,,,,,,,,,,,,,,,,MAGNA,,
APD-303,Create and update installation drawing,SYS-000-System Engineering,S158060124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,100,1,100,25,,,,J. Bausch_100,MAGNA,,1
APD-304,Review Package with building blocks,SYS-000-System Engineering,M1581,,,,,,,,,,,,,,,,,,MAGNA,,
APD-304,Review Package with building blocks,SYS-000-System Engineering,S158150124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,,50,1,50,12.5,,,,J. Bausch_100,MAGNA,,1
APD-304,Review Package with building blocks,SYS-000-System Engineering,S158160124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,50,1,50,12.5,,,,J. Bausch_100,MAGNA,,1
APD-305,Residual Oil Distribution,SYS-000-System Engineering,M1582,,,,,,,,,,,,,,,,,,MAGNA,,
APD-305,Residual Oil Distribution,SYS-000-System Engineering,S158250124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-305,Residual Oil Distribution,SYS-000-System Engineering,S158260124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-306,Lubrication Simulation,SYS-000-System Engineering,M1583,,,,,,,,,,,,,,,,,,MAGNA,,
APD-306,Lubrication Simulation,SYS-000-System Engineering,S158350124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-306,Lubrication Simulation,SYS-000-System Engineering,S158360124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-308,Weight Analysis,SYS-000-System Engineering,M1585,,,,,,,,,,,,,,,,,,MAGNA,,
APD-308,Weight Analysis,SYS-000-System Engineering,S158550124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-308,Weight Analysis,SYS-000-System Engineering,S158560124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",50,1,50,err,,,,J. Bausch_100,MAGNA,,1
APD-309,Inertia calculation,SYS-000-System Engineering,M1586,,,,,,,,,,,,,,,,,,MAGNA,,
APD-309,Inertia calculation,SYS-000-System Engineering,S158650124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",20,1,20,err,,,,J. Bausch_100,MAGNA,,1
APD-309,Inertia calculation,SYS-000-System Engineering,S158660124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",20,1,20,err,,,,J. Bausch_100,MAGNA,,1
APD-401,Simultaneous Engineering with plant/ME,SYS-000-System Engineering,M1587,,,,,,,,,,,,,,,,,,MAGNA,,
APD-401,Simultaneous Engineering with plant/ME,SYS-000-System Engineering,S158750124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,,40,1,40,10,,,,J. Bausch_100,MAGNA,,1
APD-401,Simultaneous Engineering with plant/ME,SYS-000-System Engineering,S158760124032604,SYS-000_Application Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,40,1,40,10,,,,J. Bausch_100,MAGNA,,1
APD-501,Providing data for calculations,SYS-000-System Engineering,M1588,,,,,,,,,,,,,,,,,,MAGNA,,
APD-501,Providing data for calculations,SYS-000-System Engineering,R1588501xxxxx608,,,CAE-002 + CAE-003 + CAE-004 + CAE-005 + CAE-006 + CAE-007 + CAE-008 + CAE-009 + CAE-011 + CAE-014 + CAE-015 + CAE-090 + CAE-001 + CAE-012 + CAE-020 + CAE-021 + CAE-022 + CAE-024 + CAE-030 + CAE-101 + CAE-111 + CAE-112 + CAE-122 + CAE-123 + CAE-124 + CAE-151 + CAE-153 +TOL-201 + TOL-202 + TOL-203 + TOL-204 + TOL-205 + TOL-206 + TOL-207 + TOL-208 + DUR-50 + DUR-512 + DUR-561 + DUR-562 + DUR-54 + DUR-55 + EFF-310 + EFF-320,,ECC-010-MechanicalEngineering,,SD3,G3,,2,1,2,58,,,,J. Bausch_100,MAGNA,,1
APD-501,Providing data for calculations,SYS-000-System Engineering,R1588601xxxxx608,,,CAE-002 + CAE-003 + CAE-004 + CAE-005 + CAE-006 + CAE-007 + CAE-008 + CAE-009 + CAE-011 + CAE-014 + CAE-015 + CAE-090 + CAE-001 + CAE-012 + CAE-020 + CAE-021 + CAE-022 + CAE-024 + CAE-030 + CAE-101 + CAE-111 + CAE-112 + CAE-122 + CAE-123 + CAE-124 + CAE-151 + CAE-153 +TOL-201 + TOL-202 + TOL-203 + TOL-204 + TOL-205 + TOL-206 + TOL-207 + TOL-208 + DUR-50 + DUR-512 + DUR-561 + DUR-562 + DUR-54 + DUR-55 + EFF-310 + EFF-320,,ECC-010-MechanicalEngineering,,SD4,G4,,2,1,2,54,,,,J. Bausch_100,MAGNA,,1
APD-502,Evaluation and communication of calculation results,SYS-000-System Engineering,M1589,,,,,,,,,,,,,,,,,,MAGNA,,
APD-502,Evaluation and communication of calculation results,SYS-000-System Engineering,R1589501xxxxx608,,,CAE-002 + CAE-003 + CAE-004 + CAE-005 + CAE-006 + CAE-007 + CAE-008 + CAE-009 + CAE-011 + CAE-014 + CAE-015 + CAE-090 + CAE-001 + CAE-012 + CAE-020 + CAE-021 + CAE-022 + CAE-024 + CAE-030 + CAE-101 + CAE-111 + CAE-112 + CAE-122 + CAE-123 + CAE-124 + CAE-151 + CAE-153 +TOL-201 + TOL-202 + TOL-203 + TOL-204 + TOL-205 + TOL-206 + TOL-207 + TOL-208 + DUR-50 + DUR-512 + DUR-561 + DUR-562 + DUR-54 + DUR-55 + EFF-310 + EFF-320,,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,116,,,,J. Bausch_100,MAGNA,,1
APD-502,Evaluation and communication of calculation results,SYS-000-System Engineering,R1589601xxxxx608,,,CAE-002 + CAE-003 + CAE-004 + CAE-005 + CAE-006 + CAE-007 + CAE-008 + CAE-009 + CAE-011 + CAE-014 + CAE-015 + CAE-090 + CAE-001 + CAE-012 + CAE-020 + CAE-021 + CAE-022 + CAE-024 + CAE-030 + CAE-101 + CAE-111 + CAE-112 + CAE-122 + CAE-123 + CAE-124 + CAE-151 + CAE-153 +TOL-201 + TOL-202 + TOL-203 + TOL-204 + TOL-205 + TOL-206 + TOL-207 + TOL-208 + DUR-50 + DUR-512 + DUR-561 + DUR-562 + DUR-54 + DUR-55 + EFF-310 + EFF-320,,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,108,,,,J. Bausch_100,MAGNA,,1
APD-503,Present and discuss in design and testing meeting,SYS-000-System Engineering,M1590,,,,,,,,,,,,,,,,,,MAGNA,,
APD-503,Present and discuss in design and testing meeting,SYS-000-System Engineering,R1590501xxxxx608,,,DUR-50,,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,20,,,,J. Bausch_100,MAGNA,,1
APD-503,Present and discuss in design and testing meeting,SYS-000-System Engineering,R1590601xxxxx608,,,DUR-50,,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,20,,,,J. Bausch_100,MAGNA,,1
APD-601,Testing Support & Analyses - DP1 High speed endurance test,SYS-000-System Engineering,M1591,,,,,,,,,,,,,,,,,,MAGNA,,
APD-601,Testing Support & Analyses - DP1 High speed endurance test,SYS-000-System Engineering,R1591501xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,4,,,,J. Bausch_100,MAGNA,,1
APD-601,Testing Support & Analyses - DP1 High speed endurance test,SYS-000-System Engineering,R1591601xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,4,,,,J. Bausch_100,MAGNA,,1
APD-602,Testing Support & Analyses - DP2_DUROP Dyno load test / Durability of Rotating Parts,SYS-000-System Engineering,M1592,,,,,,,,,,,,,,,,,,MAGNA,,
APD-602,Testing Support & Analyses - DP2_DUROP Dyno load test / Durability of Rotating Parts,SYS-000-System Engineering,R1592501xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,24,,,,J. Bausch_100,MAGNA,,1
APD-602,Testing Support & Analyses - DP2_DUROP Dyno load test / Durability of Rotating Parts,SYS-000-System Engineering,R1592601xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,24,,,,J. Bausch_100,MAGNA,,1
APD-604,Testing Support & Analyses - DP4 Shift durability test,SYS-000-System Engineering,M1594,,,,,,,,,,,,,,,,,,MAGNA,,
APD-604,Testing Support & Analyses - DP4 Shift durability test,SYS-000-System Engineering,R1594501xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD3,G3,,12,1,12,12,,,,J. Bausch_100,MAGNA,,1
APD-604,Testing Support & Analyses - DP4 Shift durability test,SYS-000-System Engineering,R1594601xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD4,G4,,12,1,12,12,,,,J. Bausch_100,MAGNA,,1
APD-606,Testing Support & Analyses - FP3 Towing test ,SYS-000-System Engineering,M1596,,,,,,,,,,,,,,,,,,MAGNA,,
APD-606,Testing Support & Analyses - FP3 Towing test ,SYS-000-System Engineering,R1596501xxxxx608,,,[FP3],,ECC-010-MechanicalEngineering,,SD3,G3,,4,1,4,4,,,,J. Bausch_100,MAGNA,,1
APD-606,Testing Support & Analyses - FP3 Towing test ,SYS-000-System Engineering,R1596601xxxxx608,,,[FP3],,ECC-010-MechanicalEngineering,,SD4,G4,,4,1,4,4,,,,J. Bausch_100,MAGNA,,1
